date,category,subcategory,name,price,url
2026-04-17,RAM,DDR5 (16GB),ESSENCORE KLEVV DDR5-5600 CL46 파인인포 (16GB),339520,https://prod.danawa.com/info/?pcode=18965774&cate=112752
2026-04-17,RAM,DDR5 (16GB),SK하이닉스 DDR5-5600 (16GB),312000,https://prod.danawa.com/info/?pcode=18883523&cate=112752
2026-04-17,RAM,DDR5 (16GB),마이크론 Crucial DDR5-5600 CL46 대원씨티에스 (16GB),294760,https://prod.danawa.com/info/?pcode=20369126&cate=112752
2026-04-17,RAM,DDR5 (16GB),Apacer DDR5-5600 CL46 (16GB),283950,https://prod.danawa.com/info/?pcode=99893666
2026-04-17,RAM,DDR4 (16GB),삼성전자 DDR4-3200 (16GB),143210,https://prod.danawa.com/info/?pcode=11790199
2026-04-17,RAM,DDR4 (16GB),ESSENCORE KLEVV DDR4-3200 CL22 파인인포 (16GB),191030,https://prod.danawa.com/info/?pcode=11787091&cate=112752
2026-04-17,RAM,DDR5 튜닝램 (32GB),G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),745900,https://prod.danawa.com/info/?pcode=17931893&cate=112752
2026-04-17,RAM,DDR5 튜닝램 (32GB),ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB WHITE 패키지 서린 (32GB(16Gx2)),749000,https://prod.danawa.com/info/?pcode=32076077&cate=112752
2026-04-17,GPU,RTX 5090,MSI 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져,6105142,https://prod.danawa.com/info/?pcode=76550939&cate=112753
2026-04-17,GPU,RTX 5090,PALIT 지포스 RTX 5090 GAMEROCK D7 32GB 이엠텍,6165980,https://prod.danawa.com/info/?pcode=75376490&cate=112753
2026-04-17,GPU,RTX 5090,GIGABYTE AORUS 지포스 RTX 5090 MASTER ICE D7 32GB 제이씨현,6339000,https://prod.danawa.com/info/?pcode=75184277&cate=112753
2026-04-17,GPU,RTX 5090,ASUS ROG Astral 지포스 RTX 5090 OC D7 32GB 대원씨티에스,6690000,https://prod.danawa.com/info/?pcode=75375449&cate=112753
2026-04-17,GPU,RTX 5080,PALIT 지포스 RTX 5080 GAMINGPRO D7 16GB 이엠텍,2012490,https://prod.danawa.com/info/?pcode=75184250&cate=112753
2026-04-17,GPU,RTX 5080,MSI 지포스 RTX 5080 뱅가드 SOC D7 16GB 하이퍼프로져,2292850,https://prod.danawa.com/info/?pcode=75541700&cate=112753
2026-04-17,GPU,RTX 5080,ZOTAC GAMING 지포스 RTX 5080 AMP EXTREME INFINITY D7 16GB,2270580,https://prod.danawa.com/info/?pcode=74971838&cate=112753
2026-04-17,GPU,RTX 5080,GIGABYTE 지포스 RTX 5080 GAMING OC D7 16GB 피씨디렉트,2064100,https://prod.danawa.com/info/?pcode=75074666&cate=112753
2026-04-17,GPU,RTX 5070 Ti,ZOTAC GAMING 지포스 RTX 5070 Ti SOLID OC D7 16GB,1559990,https://prod.danawa.com/info/?pcode=76464143&cate=112753
2026-04-17,GPU,RTX 5070 Ti,MSI 지포스 RTX 5070 Ti 게이밍 트리오 OC D7 16GB 트라이프로져4,1659000,https://prod.danawa.com/info/?pcode=90160715&cate=112753
2026-04-17,GPU,RTX 5070 Ti,이엠텍 지포스 RTX 5070 Ti MIRACLE WHITE D7 16GB,1655000,https://prod.danawa.com/info/?pcode=77020520&cate=112753
2026-04-17,GPU,RTX 5070 Ti,ZOTAC GAMING 지포스 RTX 5070 Ti AMP Extreme Infinity D7 16GB,1715320,https://prod.danawa.com/info/?pcode=76464395&cate=112753
2026-04-17,GPU,RTX 5070,PALIT 지포스 RTX 5070 INFINITY 3 D7 12GB 이엠텍,966560,https://prod.danawa.com/info/?pcode=79402577&cate=112753
2026-04-17,GPU,RTX 5070,MSI 지포스 RTX 5070 게이밍 트리오 OC D7 12GB 트라이프로져4,1088880,https://prod.danawa.com/info/?pcode=77379380&cate=112753
2026-04-17,GPU,RTX 5070,ZOTAC GAMING 지포스 RTX 5070 SOLID OC D7 12GB,1059000,https://prod.danawa.com/info/?pcode=77319413&cate=112753
2026-04-17,GPU,RTX 5070,MSI 지포스 RTX 5070 벤투스 2X OC D7 12GB,806400,https://prod.danawa.com/info/?pcode=77379452&cate=112753
2026-04-17,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti DUAL D7 8GB 이엠텍,568890,https://prod.danawa.com/info/?pcode=89732453&cate=112753
2026-04-17,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti INFINITY 3 D7 16GB 이엠텍,724800,https://prod.danawa.com/info/?pcode=81037490&cate=112753
2026-04-17,GPU,RTX 5060 Ti,ZOTAC GAMING 지포스 RTX 5060 Ti Twin Edge OC D7 16GB,798000,https://prod.danawa.com/info/?pcode=81062540&cate=112753
2026-04-17,GPU,RTX 5060 Ti,이엠텍 지포스 RTX 5060 Ti MIRACLE WHITE D7 16GB,916990,https://prod.danawa.com/info/?pcode=91189013&cate=112753
2026-04-17,GPU,RTX 5060,MSI 지포스 RTX 5060 벤투스 2X OC D7 8GB,538200,https://prod.danawa.com/info/?pcode=90956033&cate=112753
2026-04-17,GPU,RTX 5060,PALIT 지포스 RTX 5060 DUAL OC D7 8GB 이엠텍,534990,https://prod.danawa.com/info/?pcode=90887879&cate=112753
2026-04-17,GPU,RTX 5060,GAINWARD 지포스 RTX 5060 고스트 D7 8GB,541960,https://prod.danawa.com/info/?pcode=90892928&cate=112753
2026-04-17,GPU,RTX 5060,ZOTAC GAMING 지포스 RTX 5060 Twin Edge OC D7 8GB,479000,https://prod.danawa.com/info/?pcode=91910279&cate=112753
2026-04-17,GPU,RX 9070 XT,XFX 라데온 RX 9070 XT SWIFT D6 16GB,1050000,https://prod.danawa.com/info/?pcode=77378288&cate=112753
2026-04-17,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT NITRO+ OC D6 16GB,1334200,https://prod.danawa.com/info/?pcode=77378093&cate=112753
2026-04-17,GPU,RX 9070 XT,ASUS PRIME 라데온 RX 9070 XT OC D6 16GB 대원씨티에스,1072660,https://prod.danawa.com/info/?pcode=77461292&cate=112753
2026-04-17,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PURE OC D6 16GB,1222470,https://prod.danawa.com/info/?pcode=77381780&cate=112753
2026-04-17,GPU,RX 9070 XT,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,1153170,https://prod.danawa.com/info/?pcode=77318285&cate=112753
2026-04-17,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PULSE D6 16GB,1157920,https://prod.danawa.com/info/?pcode=77378039&cate=112753
2026-04-17,GPU,RX 9060 XT,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 16GB 제이씨현,626290,https://prod.danawa.com/info/?pcode=91867763&cate=112753
2026-04-17,GPU,RX 9060 XT,XFX 라데온 RX 9060 XT SWIFT DUAL OC D6 16GB,669990,https://prod.danawa.com/info/?pcode=92892695&cate=112753
2026-04-17,GPU,RX 9060 XT,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,668760,https://prod.danawa.com/info/?pcode=91909763&cate=112753
2026-04-17,SSD,최상급 1TB,삼성전자 9100 PRO M.2 NVMe (1TB),479990,https://prod.danawa.com/info/?pcode=78716702&cate=11335282
2026-04-17,SSD,최상급 1TB,Western Digital WD BLACK SN8100 M.2 NVMe (1TB),426990,https://prod.danawa.com/info/?pcode=92186393
2026-04-17,SSD,최상급 1TB,SK하이닉스 Platinum P51 M.2 NVMe (1TB),500000,https://prod.danawa.com/info/?pcode=72823220&cate=11335282
2026-04-17,SSD,최상급 1TB,키오시아 EXCERIA PRO G2 M.2 NVMe (1TB),427620,https://prod.danawa.com/info/?pcode=104228879
2026-04-17,SSD,상급 1TB,Western Digital WD BLACK SN850X M.2 NVMe (1TB),369990,https://prod.danawa.com/info/?pcode=17788487&cate=11335282
2026-04-17,SSD,상급 1TB,삼성전자 990 PRO M.2 NVMe (1TB),420960,https://prod.danawa.com/info/?pcode=18297002&cate=11335282
2026-04-17,SSD,상급 1TB,SK하이닉스 Platinum P41 M.2 NVMe (1TB),403280,https://prod.danawa.com/info/?pcode=17001050&cate=11335282
2026-04-17,SSD,상급 1TB,키오시아 EXCERIA PLUS G4 M.2 NVMe (1TB),315000,https://prod.danawa.com/info/?pcode=74056493&cate=11335282
2026-04-17,SSD,중급 1TB,삼성전자 990 EVO Plus M.2 NVMe (1TB),339000,https://prod.danawa.com/info/?pcode=69869543&cate=11335282
2026-04-17,SSD,중급 1TB,SK하이닉스 Gold P31 M.2 NVMe (1TB),337660,https://prod.danawa.com/info/?pcode=13161338&cate=11335282
2026-04-17,SSD,중급 1TB,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 (1TB),363000,https://prod.danawa.com/info/?pcode=41264234&cate=112760
2026-04-17,SSD,하급 1TB,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (1TB),260990,https://prod.danawa.com/info/?pcode=67852961&cate=11335282
2026-04-17,SSD,하급 1TB,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 (1TB),349000,https://prod.danawa.com/info/?pcode=29666111&cate=11335282
2026-04-17,SSD,하급 1TB,ESSENCORE KLEVV CRAS C910G M.2 NVMe (1TB),269700,https://prod.danawa.com/info/?pcode=98242505&cate=11335282
