date,gpu_group,count,avg_price,min_price,max_price
2026-04-14,RTX 5090,4,6506520,6397700,6700000
2026-04-14,RTX 5080,4,2152552,2026640,2270580
2026-04-14,RTX 5070 Ti,4,1607508,1511100,1706960
2026-04-14,RTX 5070,4,979900,887200,1066990
2026-04-14,RTX 5060 Ti,4,808978,573650,918000
2026-04-14,RTX 5060,4,526345,479000,546680
2026-04-14,RX 9070 XT,6,1150902,1030000,1309560
2026-04-14,RX 9060 XT,3,709927,668800,783100
