date,gpu_group,count,avg_price,min_price,max_price
2026-05-27,RTX 5090,4,7011602,6299000,7500000
2026-05-27,RTX 5080,4,2148028,2054540,2268530
2026-05-27,RTX 5070 Ti,4,1631230,1596000,1706770
2026-05-27,RTX 5070,4,988365,946930,1086960
2026-05-27,RTX 5060 Ti,4,916098,594850,1278890
2026-05-27,RTX 5060,4,488462,480320,501530
2026-05-27,RX 9070 XT,6,1138870,1003890,1330960
2026-05-27,RX 9060 XT,3,666293,618800,755080
