date,gpu_group,count,avg_price,min_price,max_price
2026-04-20,RTX 5090,4,6440858,6296500,6689890
2026-04-20,RTX 5080,4,2176090,2064040,2289790
2026-04-20,RTX 5070 Ti,4,1629238,1559990,1713650
2026-04-20,RTX 5070,4,1025008,976000,1084950
2026-04-20,RTX 5060 Ti,4,752260,568240,918000
2026-04-20,RTX 5060,4,523170,479000,540520
2026-04-20,RX 9070 XT,6,1150868,990000,1333270
2026-04-20,RX 9060 XT,3,639363,623060,668740
