date,gpu_group,count,avg_price,min_price,max_price
2026-04-04,RTX 5090,4,6581042,6398530,6989830
2026-04-04,RTX 5080,4,2156168,2040970,2270700
2026-04-04,RTX 5070 Ti,4,1665690,1551880,1748990
2026-04-04,RTX 5070,4,1022676,966580,1083300
2026-04-04,RTX 5060 Ti,4,799981,558064,895940
2026-04-04,RTX 5060,4,553903,547311,558990
2026-04-04,RX 9070 XT,6,1174757,1078260,1321360
2026-04-04,RX 9060 XT,3,711730,668960,786340
