date,gpu_group,count,avg_price,min_price,max_price
2026-03-28,RTX 5090,4,6587225,6298880,7209570
2026-03-28,RTX 5080,4,2204500,2088990,2337980
2026-03-28,RTX 5070 Ti,4,1643305,1525220,1709020
2026-03-28,RTX 5070,4,1044682,1016980,1103980
2026-03-28,RTX 5060 Ti,4,835885,608980,943410
2026-03-28,RTX 5060,4,576408,561490,594980
2026-03-28,RX 9070 XT,6,1207273,1093640,1359990
2026-03-28,RX 9060 XT,3,711863,666990,788710
