date,gpu_group,count,avg_price,min_price,max_price
2026-05-21,RTX 5090,4,6678142,6299000,6976500
2026-05-21,RTX 5080,4,2149788,2058150,2247990
2026-05-21,RTX 5070 Ti,4,1620412,1560000,1724460
2026-05-21,RTX 5070,4,983030,925000,1089000
2026-05-21,RTX 5060 Ti,4,872735,598960,1096990
2026-05-21,RTX 5060,4,490165,477640,508990
2026-05-21,RX 9070 XT,6,1142282,1019860,1331700
2026-05-21,RX 9060 XT,3,684540,618800,789000
