date,gpu_group,count,avg_price,min_price,max_price
2026-06-14,RTX 5090,4,7415340,7335990,7499990
2026-06-14,RTX 5080,4,2152202,2052400,2268990
2026-06-14,RTX 5070 Ti,4,1624825,1580000,1690400
2026-06-14,RTX 5070,4,993090,944390,1084990
2026-06-14,RTX 5060 Ti,4,917130,604090,1278890
2026-06-14,RTX 5060,4,495158,480300,507000
2026-06-14,RX 9070 XT,6,1127242,999000,1299000
2026-06-14,RX 9060 XT,2,632470,624990,639950
