date,gpu_group,count,avg_price,min_price,max_price
2026-04-26,RTX 5090,4,6397772,6256430,6699890
2026-04-26,RTX 5080,4,2181125,2064020,2297740
2026-04-26,RTX 5070 Ti,4,1647035,1559990,1715850
2026-04-26,RTX 5070,4,1010102,958690,1082820
2026-04-26,RTX 5060 Ti,4,788902,569920,928910
2026-04-26,RTX 5060,4,510618,489760,529920
2026-04-26,RX 9070 XT,6,1157667,999000,1332150
2026-04-26,RX 9060 XT,3,651770,626290,666630
