date,gpu_group,count,avg_price,min_price,max_price
2026-05-23,RTX 5090,4,6830442,6299000,7500000
2026-05-23,RTX 5080,4,2131810,1976790,2268990
2026-05-23,RTX 5070 Ti,4,1608788,1574400,1659800
2026-05-23,RTX 5070,4,963328,918890,1038990
2026-05-23,RTX 5060 Ti,4,838040,569890,1009240
2026-05-23,RTX 5060,4,486318,477550,494970
2026-05-23,RX 9070 XT,6,1141890,1003990,1331630
2026-05-23,RX 9060 XT,3,684537,618800,789000
