date,gpu_group,count,avg_price,min_price,max_price
2026-03-27,RTX 5090,4,6587360,6298850,7209620
2026-03-27,RTX 5080,4,2230508,2117990,2350000
2026-03-27,RTX 5070 Ti,4,1648840,1525220,1709140
2026-03-27,RTX 5070,4,1056688,1028890,1118970
2026-03-27,RTX 5060 Ti,4,841295,604990,943410
2026-03-27,RTX 5060,4,584792,561840,598960
2026-03-27,RX 9070 XT,6,1251830,1093660,1422300
2026-03-27,RX 9060 XT,3,704393,644430,788860
