date,gpu_group,count,avg_price,min_price,max_price
2026-06-07,RTX 5090,4,7081122,6299000,7430000
2026-06-07,RTX 5080,4,2144868,2050000,2268990
2026-06-07,RTX 5070 Ti,4,1622842,1595000,1674390
2026-06-07,RTX 5070,4,984348,944390,1085000
2026-06-07,RTX 5060 Ti,4,907582,565900,1278890
2026-06-07,RTX 5060,4,489508,480300,498000
2026-06-07,RX 9070 XT,6,1130273,999000,1330940
2026-06-07,RX 9060 XT,3,673350,625000,755080
