date,gpu_group,count,avg_price,min_price,max_price
2026-04-01,RTX 5090,4,6556205,6298980,6990000
2026-04-01,RTX 5080,4,2181252,2064110,2309999
2026-04-01,RTX 5070 Ti,4,1665945,1527790,1748990
2026-04-01,RTX 5070,4,1028712,999000,1088970
2026-04-01,RTX 5060 Ti,4,834805,601890,959870
2026-04-01,RTX 5060,4,569722,552220,588710
2026-04-01,RX 9070 XT,6,1201850,1088290,1344940
2026-04-01,RX 9060 XT,3,711433,666990,787310
