date,gpu_group,count,avg_price,min_price,max_price
2026-05-10,RTX 5090,4,6408918,6297320,6699890
2026-05-10,RTX 5080,4,2156572,2018660,2298330
2026-05-10,RTX 5070 Ti,4,1609675,1543000,1746000
2026-05-10,RTX 5070,4,988792,953700,1066200
2026-05-10,RTX 5060 Ti,4,799638,559500,965350
2026-05-10,RTX 5060,4,490430,480200,502300
2026-05-10,RX 9070 XT,6,1159012,1061460,1331860
2026-05-10,RX 9060 XT,3,634930,626080,652420
