date,gpu_group,count,avg_price,min_price,max_price
2026-04-28,RTX 5090,4,6393345,6238960,6699890
2026-04-28,RTX 5080,4,2176965,2053960,2297610
2026-04-28,RTX 5070 Ti,4,1641635,1559990,1715620
2026-04-28,RTX 5070,4,1014398,948540,1084000
2026-04-28,RTX 5060 Ti,4,788678,569260,928890
2026-04-28,RTX 5060,4,509708,489760,525260
2026-04-28,RX 9070 XT,6,1168117,1062570,1332080
2026-04-28,RX 9060 XT,3,650050,626290,662390
