date,gpu_group,count,avg_price,min_price,max_price
2026-04-22,RTX 5090,4,6439658,6292670,6690000
2026-04-22,RTX 5080,4,2181525,2064020,2298330
2026-04-22,RTX 5070 Ti,4,1647250,1559990,1716330
2026-04-22,RTX 5070,4,1021662,974600,1077090
2026-04-22,RTX 5060 Ti,4,757368,588670,918000
2026-04-22,RTX 5060,4,509200,479000,537200
2026-04-22,RX 9070 XT,6,1169968,1072450,1330230
2026-04-22,RX 9060 XT,3,647450,626290,662390
