date,gpu_group,count,avg_price,min_price,max_price
2026-04-13,RTX 5090,4,6577548,6397800,6983990
2026-04-13,RTX 5080,4,2152582,2026650,2270580
2026-04-13,RTX 5070 Ti,4,1608262,1511100,1706970
2026-04-13,RTX 5070,4,980012,887200,1067430
2026-04-13,RTX 5060 Ti,4,808982,573660,918000
2026-04-13,RTX 5060,4,527352,471200,552410
2026-04-13,RX 9070 XT,6,1158597,1072800,1309570
2026-04-13,RX 9060 XT,3,710407,668820,783110
