date,gpu_group,count,avg_price,min_price,max_price
2026-04-23,RTX 5090,4,6405468,6290050,6689890
2026-04-23,RTX 5080,4,2182960,2064020,2298100
2026-04-23,RTX 5070 Ti,4,1647190,1559980,1716100
2026-04-23,RTX 5070,4,1020490,968890,1076870
2026-04-23,RTX 5060 Ti,4,792445,584000,928960
2026-04-23,RTX 5060,4,510545,479000,537090
2026-04-23,RX 9070 XT,6,1162170,1050000,1328310
2026-04-23,RX 9060 XT,3,644867,626290,662390
