date,gpu_group,count,avg_price,min_price,max_price
2026-06-01,RTX 5090,4,7006220,6299000,7420990
2026-06-01,RTX 5080,4,2147208,2058160,2266480
2026-06-01,RTX 5070 Ti,4,1630790,1596000,1705040
2026-06-01,RTX 5070,4,987902,944320,1086930
2026-06-01,RTX 5060 Ti,4,902678,572000,1278890
2026-06-01,RTX 5060,4,489972,480310,506890
2026-06-01,RX 9070 XT,6,1129958,999000,1329000
2026-06-01,RX 9060 XT,3,676343,625000,755080
