date,gpu_group,count,avg_price,min_price,max_price
2026-04-02,RTX 5090,4,6581220,6398990,6989990
2026-04-02,RTX 5080,4,2192910,2064110,2358990
2026-04-02,RTX 5070 Ti,4,1672560,1554490,1748990
2026-04-02,RTX 5070,4,1044945,999000,1088990
2026-04-02,RTX 5060 Ti,4,835075,604000,959860
2026-04-02,RTX 5060,4,569040,551740,588230
2026-04-02,RX 9070 XT,6,1199058,1078750,1341480
2026-04-02,RX 9060 XT,3,711277,666990,786950
