date,gpu_group,count,avg_price,min_price,max_price
2026-05-07,RTX 5090,4,6409212,6298870,6700000
2026-05-07,RTX 5080,4,2176040,2053260,2300000
2026-05-07,RTX 5070 Ti,4,1619398,1543370,1746000
2026-05-07,RTX 5070,4,992075,945240,1087000
2026-05-07,RTX 5060 Ti,4,786628,559930,930620
2026-05-07,RTX 5060,4,493665,488030,502760
2026-05-07,RX 9070 XT,6,1151358,1062000,1311190
2026-05-07,RX 9060 XT,3,623116,589067,653990
