date,gpu_group,count,avg_price,min_price,max_price
2026-04-12,RTX 5090,4,6577922,6398400,6984690
2026-04-12,RTX 5080,4,2170320,2006660,2339940
2026-04-12,RTX 5070 Ti,4,1645512,1559980,1707070
2026-04-12,RTX 5070,4,979550,887200,1067510
2026-04-12,RTX 5060 Ti,4,809232,574160,918000
2026-04-12,RTX 5060,4,548675,538980,557440
2026-04-12,RX 9070 XT,6,1158928,1072870,1310170
2026-04-12,RX 9060 XT,3,710637,668820,783710
