date,gpu_group,count,avg_price,min_price,max_price
2026-05-26,RTX 5090,4,6970110,6299000,7482500
2026-05-26,RTX 5080,4,2156998,2058160,2268830
2026-05-26,RTX 5070 Ti,4,1631282,1595510,1707440
2026-05-26,RTX 5070,4,982432,939930,1086990
2026-05-26,RTX 5060 Ti,4,901460,572440,1278890
2026-05-26,RTX 5060,4,487178,480390,495560
2026-05-26,RX 9070 XT,6,1141530,1003890,1330980
2026-05-26,RX 9060 XT,3,666293,618800,755080
