date,gpu_group,count,avg_price,min_price,max_price
2026-06-04,RTX 5090,4,7058940,6299000,7430000
2026-06-04,RTX 5080,4,2147352,2058150,2267920
2026-06-04,RTX 5070 Ti,4,1630428,1596000,1703600
2026-06-04,RTX 5070,4,986025,944400,1086920
2026-06-04,RTX 5060 Ti,4,906295,578290,1278890
2026-06-04,RTX 5060,4,486220,480310,491890
2026-06-04,RX 9070 XT,6,1127982,999000,1319000
2026-06-04,RX 9060 XT,3,673357,625000,755080
