date,gpu_group,count,avg_price,min_price,max_price
2026-04-06,RTX 5090,4,6511030,6165980,6989750
2026-04-06,RTX 5080,4,2156110,2040780,2270580
2026-04-06,RTX 5070 Ti,4,1661758,1551880,1748990
2026-04-06,RTX 5070,4,1022482,966470,1082820
2026-04-06,RTX 5060 Ti,4,798308,558060,889980
2026-04-06,RTX 5060,4,547588,534830,558060
2026-04-06,RX 9070 XT,6,1174350,1077660,1321040
2026-04-06,RX 9060 XT,3,711570,668960,785860
