date,gpu_group,count,avg_price,min_price,max_price
2026-05-30,RTX 5090,4,7009695,6299000,7434450
2026-05-30,RTX 5080,4,2146802,2055000,2267550
2026-05-30,RTX 5070 Ti,4,1625055,1578000,1706240
2026-05-30,RTX 5070,4,980292,945170,1059000
2026-05-30,RTX 5060 Ti,4,902472,572000,1278890
2026-05-30,RTX 5060,4,488255,480310,501000
2026-05-30,RX 9070 XT,6,1138908,1003880,1330940
2026-05-30,RX 9060 XT,3,666293,618800,755080
