date,gpu_group,count,avg_price,min_price,max_price
2026-04-03,RTX 5090,4,6608622,6398760,7099890
2026-04-03,RTX 5080,4,2202040,2064110,2329990
2026-04-03,RTX 5070 Ti,4,1669602,1551880,1748990
2026-04-03,RTX 5070,4,1046986,986666,1088850
2026-04-03,RTX 5060 Ti,4,823868,601980,906000
2026-04-03,RTX 5060,4,564615,551380,576800
2026-04-03,RX 9070 XT,6,1197738,1078390,1341360
2026-04-03,RX 9060 XT,3,711900,668980,786830
