date,gpu_group,count,avg_price,min_price,max_price
2026-05-11,RTX 5090,4,6408882,6297070,6700000
2026-05-11,RTX 5080,4,2167610,2045440,2298080
2026-05-11,RTX 5070 Ti,4,1609630,1542940,1746000
2026-05-11,RTX 5070,4,995058,957140,1086850
2026-05-11,RTX 5060 Ti,4,799598,559460,965350
2026-05-11,RTX 5060,4,490308,480210,501900
2026-05-11,RX 9070 XT,6,1155385,1050000,1331860
2026-05-11,RX 9060 XT,3,634690,626080,651700
