date,gpu_group,count,avg_price,min_price,max_price
2026-04-24,RTX 5090,4,6399370,6279710,6679890
2026-04-24,RTX 5080,4,2182458,2064020,2297970
2026-04-24,RTX 5070 Ti,4,1646380,1556880,1715980
2026-04-24,RTX 5070,4,1018860,964990,1084650
2026-04-24,RTX 5060 Ti,4,791425,579940,928940
2026-04-24,RTX 5060,4,512088,489660,530800
2026-04-24,RX 9070 XT,6,1161762,1022250,1332190
2026-04-24,RX 9060 XT,3,644853,626290,662390
