date,gpu_group,count,avg_price,min_price,max_price
2026-04-18,RTX 5090,4,6393283,6105142,6690000
2026-04-18,RTX 5080,4,2176142,2064090,2289920
2026-04-18,RTX 5070 Ti,4,1629610,1559990,1715090
2026-04-18,RTX 5070,4,980080,806400,1084920
2026-04-18,RTX 5060 Ti,4,752080,568530,916990
2026-04-18,RTX 5060,4,523142,479000,541720
2026-04-18,RX 9070 XT,6,1157333,990000,1334000
2026-04-18,RX 9060 XT,3,639363,623060,668740
