date,gpu_group,count,avg_price,min_price,max_price
2026-04-30,RTX 5090,4,6393912,6241350,6699890
2026-04-30,RTX 5080,4,2176880,2053640,2297610
2026-04-30,RTX 5070 Ti,4,1632072,1559990,1715490
2026-04-30,RTX 5070,4,1014282,948590,1083890
2026-04-30,RTX 5060 Ti,4,788960,568960,930620
2026-04-30,RTX 5060,4,504295,489760,514850
2026-04-30,RX 9070 XT,6,1162507,1060320,1332000
2026-04-30,RX 9060 XT,3,650030,626290,662390
