date,gpu_group,count,avg_price,min_price,max_price
2026-05-14,RTX 5090,4,6413382,6295160,6570000
2026-05-14,RTX 5080,3,2096407,2012650,2212560
2026-05-14,RTX 5070 Ti,4,1615948,1560000,1745950
2026-05-14,RTX 5070,4,980142,945000,1056330
2026-05-14,RTX 5060 Ti,4,824240,559100,976320
2026-05-14,RTX 5060,4,481185,478120,484030
2026-05-14,RX 9070 XT,6,1147097,1032610,1331800
2026-05-14,RX 9060 XT,3,630000,516120,755080
