date,gpu_group,count,avg_price,min_price,max_price
2026-05-18,RTX 5090,4,6447628,6298980,6759700
2026-05-18,RTX 5080,4,2142560,2043930,2268950
2026-05-18,RTX 5070 Ti,4,1610675,1560000,1724860
2026-05-18,RTX 5070,4,977958,934860,1059000
2026-05-18,RTX 5060 Ti,4,832810,558880,1020160
2026-05-18,RTX 5060,4,483412,477870,494970
2026-05-18,RX 9070 XT,6,1147108,1032550,1331720
2026-05-18,RX 9060 XT,3,684577,618800,789000
