date,gpu_group,count,avg_price,min_price,max_price
2026-03-29,RTX 5090,4,6559732,6298840,7099940
2026-03-29,RTX 5080,4,2203488,2085000,2337940
2026-03-29,RTX 5070 Ti,4,1643230,1525220,1708760
2026-03-29,RTX 5070,4,1037602,1016900,1097580
2026-03-29,RTX 5060 Ti,4,834898,608960,943410
2026-03-29,RTX 5060,4,575278,561220,594940
2026-03-29,RX 9070 XT,6,1199913,1093620,1345000
2026-03-29,RX 9060 XT,3,711807,666990,788440
