date,gpu_group,count,avg_price,min_price,max_price
2026-05-13,RTX 5090,4,6413588,6165980,6699990
2026-05-13,RTX 5080,4,2153822,2045200,2268390
2026-05-13,RTX 5070 Ti,4,1606395,1527060,1745970
2026-05-13,RTX 5070,4,988325,948990,1084960
2026-05-13,RTX 5060 Ti,4,810948,559170,923000
2026-05-13,RTX 5060,4,486898,480210,493540
2026-05-13,RX 9070 XT,6,1147122,1032670,1331820
2026-05-13,RX 9060 XT,3,675037,618800,755080
