date,gpu_group,count,avg_price,min_price,max_price
2026-04-21,RTX 5090,4,6440685,6296420,6690000
2026-04-21,RTX 5080,4,2175420,2064030,2291980
2026-04-21,RTX 5070 Ti,4,1647268,1559990,1716330
2026-04-21,RTX 5070,4,1024175,975000,1084720
2026-04-21,RTX 5060 Ti,4,749578,557510,918000
2026-04-21,RTX 5060,4,509265,479000,537420
2026-04-21,RX 9070 XT,6,1166525,1070220,1332800
2026-04-21,RX 9060 XT,3,652470,626290,668720
