date,gpu_group,count,avg_price,min_price,max_price
2026-03-24,RTX 5090,4,6368610,5977890,7209770
2026-03-24,RTX 5080,4,2203350,2066450,2357000
2026-03-24,RTX 5070 Ti,4,1639600,1541220,1709980
2026-03-24,RTX 5070,4,1055650,1023400,1115000
2026-03-24,RTX 5060 Ti,4,838672,644020,943410
2026-03-24,RTX 5060,4,576770,562330,591650
2026-03-24,RX 9070 XT,6,1256900,1094200,1394770
2026-03-24,RX 9060 XT,3,700290,645630,756240
