date,gpu_group,count,avg_price,min_price,max_price
2026-05-03,RTX 5090,4,6393898,6241310,6700000
2026-05-03,RTX 5080,4,2176005,2053590,2297380
2026-05-03,RTX 5070 Ti,4,1617768,1548000,1715260
2026-05-03,RTX 5070,4,1013888,948270,1082720
2026-05-03,RTX 5060 Ti,4,783645,547750,930620
2026-05-03,RTX 5060,4,502520,489660,508970
2026-05-03,RX 9070 XT,6,1155702,1050000,1331980
2026-05-03,RX 9060 XT,3,639123,626290,654990
