date,gpu_group,count,avg_price,min_price,max_price
2026-05-01,RTX 5090,4,6393935,6241330,6700000
2026-05-01,RTX 5080,4,2176820,2053640,2297500
2026-05-01,RTX 5070 Ti,4,1631998,1559990,1715380
2026-05-01,RTX 5070,4,1014008,948450,1082930
2026-05-01,RTX 5060 Ti,4,774492,511090,930620
2026-05-01,RTX 5060,4,504195,489660,514760
2026-05-01,RX 9070 XT,6,1158625,1050000,1332000
2026-05-01,RX 9060 XT,3,625516,589067,661190
