date,gpu_group,count,avg_price,min_price,max_price
2026-05-19,RTX 5090,4,6462048,6298960,6744680
2026-05-19,RTX 5080,4,2138698,2043930,2268830
2026-05-19,RTX 5070 Ti,4,1624685,1560000,1724740
2026-05-19,RTX 5070,4,984022,929000,1089000
2026-05-19,RTX 5060 Ti,4,837175,560700,1020040
2026-05-19,RTX 5060,4,486482,477790,500990
2026-05-19,RX 9070 XT,6,1145747,1032520,1331700
2026-05-19,RX 9060 XT,3,684567,618800,789000
