date,gpu_group,count,avg_price,min_price,max_price
2026-06-09,RTX 5090,4,7078165,6299000,7427400
2026-06-09,RTX 5080,4,2144640,2052420,2268990
2026-06-09,RTX 5070 Ti,4,1659528,1601000,1741740
2026-06-09,RTX 5070,4,985595,944390,1085000
2026-06-09,RTX 5060 Ti,4,911812,582810,1278890
2026-06-09,RTX 5060,4,493058,480300,504600
2026-06-09,RX 9070 XT,6,1130273,999000,1330940
2026-06-09,RX 9060 XT,3,673357,625000,755080
