date,gpu_group,count,avg_price,min_price,max_price
2026-05-20,RTX 5090,4,6678152,6299000,6976520
2026-05-20,RTX 5080,4,2142490,2049900,2268680
2026-05-20,RTX 5070 Ti,4,1624895,1560000,1724590
2026-05-20,RTX 5070,4,981810,922040,1087770
2026-05-20,RTX 5060 Ti,3,775900,559800,889000
2026-05-20,RTX 5060,4,483738,477730,490300
2026-05-20,RX 9070 XT,6,1145728,1032520,1331700
2026-05-20,RX 9060 XT,3,684543,618800,789000
