date,gpu_group,count,avg_price,min_price,max_price
2026-05-16,RTX 5090,4,6422152,6294540,6759760
2026-05-16,RTX 5080,4,2107895,1985560,2267430
2026-05-16,RTX 5070 Ti,4,1605950,1539860,1728940
2026-05-16,RTX 5070,4,971192,919410,1061180
2026-05-16,RTX 5060 Ti,4,817822,551800,976320
2026-05-16,RTX 5060,4,482830,477980,495000
2026-05-16,RX 9070 XT,6,1145775,1032580,1331740
2026-05-16,RX 9060 XT,3,684580,618800,789000
