date,gpu_group,count,avg_price,min_price,max_price
2026-04-29,RTX 5090,4,6393940,6241350,6699890
2026-04-29,RTX 5080,4,2176922,2053790,2297610
2026-04-29,RTX 5070 Ti,4,1638616,1559990,1715610
2026-04-29,RTX 5070,4,1014352,948540,1084000
2026-04-29,RTX 5060 Ti,4,788598,569100,928890
2026-04-29,RTX 5060,4,509660,489760,525250
2026-04-29,RX 9070 XT,6,1160818,1050000,1332020
2026-04-29,RX 9060 XT,3,650037,626290,662390
