date,gpu_group,count,avg_price,min_price,max_price
2026-06-06,RTX 5090,4,7083872,6299000,7430000
2026-06-06,RTX 5080,4,2144442,2050000,2266600
2026-06-06,RTX 5070 Ti,4,1622815,1595000,1674280
2026-06-06,RTX 5070,4,985018,944390,1085800
2026-06-06,RTX 5060 Ti,4,907582,565900,1278890
2026-06-06,RTX 5060,4,489002,480300,498000
2026-06-06,RX 9070 XT,6,1130273,999000,1330940
2026-06-06,RX 9060 XT,3,673350,625000,755080
