date,gpu_group,count,avg_price,min_price,max_price
2026-05-02,RTX 5090,4,6393905,6241330,6700000
2026-05-02,RTX 5080,4,2176065,2053600,2297490
2026-05-02,RTX 5070 Ti,4,1625822,1559990,1715370
2026-05-02,RTX 5070,4,1013960,948390,1082840
2026-05-02,RTX 5060 Ti,4,783660,547780,930620
2026-05-02,RTX 5060,4,503142,489660,510980
2026-05-02,RX 9070 XT,6,1155738,1050000,1331980
2026-05-02,RX 9060 XT,3,640790,626290,659990
