date,gpu_group,count,avg_price,min_price,max_price
2026-05-31,RTX 5090,4,7007222,6299000,7424890
2026-05-31,RTX 5080,4,2145610,2055000,2266950
2026-05-31,RTX 5070 Ti,4,1624905,1578000,1705640
2026-05-31,RTX 5070,4,980172,944690,1059000
2026-05-31,RTX 5060 Ti,4,902472,572000,1278890
2026-05-31,RTX 5060,4,488255,480310,501000
2026-05-31,RX 9070 XT,6,1141312,1003880,1330940
2026-05-31,RX 9060 XT,3,666293,618800,755080
