date,category,subcategory,name,price,url
2026-05-05,GPU,RX 9070 XT,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,1136360,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=77318285
2026-05-05,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PULSE D6 16GB,1199000,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=77378039
2026-05-05,GPU,RX 9060 XT,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 16GB 제이씨현,,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=91867763
2026-05-05,GPU,RX 9060 XT,XFX 라데온 RX 9060 XT SWIFT DUAL OC D6 16GB,714770,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=92892695
2026-05-05,GPU,RX 9060 XT,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,704700,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=91909763
2026-05-05,SSD,최상급 1TB,삼성전자 9100 PRO M.2 NVMe (1TB),530650,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=78716702
2026-05-05,SSD,최상급 1TB,Western Digital WD BLACK SN8100 M.2 NVMe (1TB),474160,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=92186393
2026-05-05,SSD,최상급 1TB,SK하이닉스 Platinum P51 M.2 NVMe (1TB),620000,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=72823220
2026-05-05,SSD,최상급 1TB,키오시아 EXCERIA PRO G2 M.2 NVMe (1TB),438480,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=104228879
2026-05-05,SSD,상급 1TB,Western Digital WD BLACK SN850X M.2 NVMe (1TB),397990,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=17788487
2026-05-05,SSD,상급 1TB,삼성전자 990 PRO M.2 NVMe (1TB),516000,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=18297002
2026-05-05,SSD,상급 1TB,SK하이닉스 Platinum P41 M.2 NVMe (1TB),454590,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=17001050
2026-05-05,SSD,상급 1TB,키오시아 EXCERIA PLUS G4 M.2 NVMe (1TB),369500,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=74056493
2026-05-05,SSD,중급 1TB,삼성전자 990 EVO Plus M.2 NVMe (1TB),362860,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=69869543
2026-05-05,SSD,중급 1TB,SK하이닉스 Gold P31 M.2 NVMe (1TB),357940,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=13161338
2026-05-05,SSD,중급 1TB,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 (1TB),369500,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=41264234
2026-05-05,SSD,하급 1TB,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (1TB),297990,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=67852961
2026-05-05,SSD,하급 1TB,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 (1TB),395300,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=29666111
2026-05-05,SSD,하급 1TB,ESSENCORE KLEVV CRAS C910G M.2 NVMe (1TB),270000,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=98242505
