date,category,subcategory,name,price,url
2026-04-05,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti INFINITY 3 D7 16GB 이엠텍,927000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1233153
2026-04-05,GPU,RTX 5060 Ti,ZOTAC GAMING 지포스 RTX 5060 Ti Twin Edge OC D7 16GB,971000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1232874
2026-04-05,GPU,RTX 5060 Ti,이엠텍 지포스 RTX 5060 Ti MIRACLE WHITE D7 16GB,912500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1245567
2026-04-05,GPU,RTX 5060,MSI 지포스 RTX 5060 벤투스 2X OC D7 8GB,584000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1242692
2026-04-05,GPU,RTX 5060,PALIT 지포스 RTX 5060 DUAL OC D7 8GB 이엠텍,453500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1242780
2026-04-05,GPU,RTX 5060,GAINWARD 지포스 RTX 5060 고스트 D7 8GB,555300,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1243238
2026-04-05,GPU,RTX 5060,ZOTAC GAMING 지포스 RTX 5060 Twin Edge OC D7 8GB,578000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250311
2026-04-05,GPU,RX 9070 XT,XFX 라데온 RX 9070 XT SWIFT D6 16GB,1169500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1220434
2026-04-05,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT NITRO+ OC D6 16GB,1388000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219208
2026-04-05,GPU,RX 9070 XT,ASUS PRIME 라데온 RX 9070 XT OC D6 16GB 대원씨티에스,1173990,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1217151
2026-04-05,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PURE OC D6 16GB,1290000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219207
2026-04-05,GPU,RX 9070 XT,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,1227200,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219304
2026-04-05,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PULSE D6 16GB,1195000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219206
2026-04-05,GPU,RX 9060 XT,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 16GB 제이씨현,763000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1248140
2026-04-05,GPU,RX 9060 XT,XFX 라데온 RX 9060 XT SWIFT DUAL OC D6 16GB,735000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1259426
2026-04-05,GPU,RX 9060 XT,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,735000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1249266
2026-04-05,SSD,최상급 1TB,삼성전자 9100 PRO M.2 NVMe (1TB),549000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1221931
2026-04-05,SSD,최상급 1TB,Western Digital WD BLACK SN8100 M.2 NVMe (1TB),429000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250341
2026-04-05,SSD,최상급 1TB,SK하이닉스 Platinum P51 M.2 NVMe (1TB),537040,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1195856
2026-04-05,SSD,최상급 1TB,키오시아 EXCERIA PRO G2 M.2 NVMe (1TB),437000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1317601
2026-04-05,SSD,상급 1TB,Western Digital WD BLACK SN850X M.2 NVMe (1TB),380000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=953185
2026-04-05,SSD,상급 1TB,삼성전자 990 PRO M.2 NVMe (1TB),516000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=968477
2026-04-05,SSD,상급 1TB,SK하이닉스 Platinum P41 M.2 NVMe (1TB),394290,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=911358
2026-04-05,SSD,상급 1TB,키오시아 EXCERIA PLUS G4 M.2 NVMe (1TB),355000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1212671
2026-04-05,SSD,중급 1TB,삼성전자 990 EVO Plus M.2 NVMe (1TB),408000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1182756
2026-04-05,SSD,중급 1TB,SK하이닉스 Gold P31 M.2 NVMe (1TB),340000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=753914
2026-04-05,SSD,하급 1TB,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (1TB),270000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1178621
2026-04-05,SSD,하급 1TB,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 (1TB),348000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1084930
2026-04-05,SSD,하급 1TB,ESSENCORE KLEVV CRAS C910G M.2 NVMe (1TB),348000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1285739
