date,category,subcategory,name,danawa_price,danawa_url,compuzone_price,compuzone_url,shopdanawa_price,shopdanawa_url,cheapest
2026-03-27,CPU,게이밍 & 작업용 (AMD),AMD 라이젠9-6세대 9950X3D (그래니트 릿지) (멀티팩 정품),935110,https://prod.danawa.com/info/?pcode=77790914&cate=112747,985000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1220480,1046930,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=77790914,다나와
2026-03-27,CPU,게이밍 & 작업용 (AMD),AMD 라이젠7-6세대 9800X3D (그래니트 릿지) (멀티팩 정품),640190,https://prod.danawa.com/info/?pcode=70531547&cate=112747,639000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1187400,691960,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=70531547,컴퓨존
2026-03-27,CPU,게이밍 & 작업용 (AMD),AMD 라이젠7-5세대 7800X3D (라파엘) (멀티팩 정품),434190,https://prod.danawa.com/info/?pcode=19627934&cate=112747,435000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1013843,489300,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=19627934,다나와
2026-03-27,CPU,게이밍 & 작업용 (AMD),AMD 라이젠5-6세대 9600X (그래니트 릿지) (멀티팩 정품),301870,https://prod.danawa.com/info/?pcode=62794079&cate=112747,298000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1164055,325750,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=62794079,컴퓨존
2026-03-27,CPU,게이밍 & 작업용 (AMD),AMD 라이젠5-5세대 7500X3D (라파엘) (멀티팩 정품),300000,https://prod.danawa.com/info/?pcode=104223188&cate=112747,347900,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1313313,398890,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=104223188,다나와
2026-03-27,CPU,메인스트림 (AMD),AMD 라이젠5-5세대 7500F (라파엘) (멀티팩 정품),214970,https://prod.danawa.com/info/?pcode=21694499&cate=112747,216490,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1062764,237210,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=21694499,다나와
2026-03-27,CPU,메인스트림 (AMD),AMD 라이젠5-4세대 5600G (세잔) (멀티팩 정품),208840,https://prod.danawa.com/info/?pcode=14927675&cate=112747,190500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1216681,230170,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=14927675,컴퓨존
2026-03-27,CPU,인텔 울트라,인텔 코어 울트라7 시리즈2 265K (애로우레이크) (정품),491670,https://prod.danawa.com/info/?pcode=69059687&cate=112747,500000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1183677,535530,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=69059687,다나와
2026-03-27,CPU,인텔 울트라,인텔 코어 울트라5 시리즈2 245K (애로우레이크) (정품),340820,https://prod.danawa.com/info/?pcode=69059753&cate=112747,341000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1183680,374640,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=69059753,다나와
2026-03-27,CPU,인텔 14세대,인텔 코어i5-14세대 14600K (랩터레이크 리프레시) (정품),381660,https://prod.danawa.com/info/?pcode=28799654&cate=112747,371000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1078414,414700,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=28799654,컴퓨존
2026-03-27,CPU,인텔 14세대,인텔 코어i5-14세대 14400F (랩터레이크 리프레시) (밸류팩 정품),243980,https://prod.danawa.com/info/?pcode=76555634&cate=112747,249300,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1215660,268290,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=76555634,다나와
2026-03-27,RAM,DDR5 (16GB),삼성전자 DDR5-5600 (16GB),313610,https://prod.danawa.com/info/?pcode=18911780&cate=112752,339000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=990235,369160,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=18911780,다나와
2026-03-27,RAM,DDR5 (16GB),ESSENCORE KLEVV DDR5-5600 CL46 파인인포 (16GB),334280,https://prod.danawa.com/info/?pcode=18965774&cate=112752,349960,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=977732,355800,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=18965774,다나와
2026-03-27,RAM,DDR5 (16GB),SK하이닉스 DDR5-5600 (16GB),317890,https://prod.danawa.com/info/?pcode=18883523&cate=112752,369000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1004773,380110,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=18883523,다나와
2026-03-27,RAM,DDR5 (16GB),마이크론 Crucial DDR5-5600 CL46 대원씨티에스 (16GB),297700,https://prod.danawa.com/info/?pcode=20369126&cate=112752,320000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1123155,326960,https://shop.danawa.com/main/?controller=goods&methods=blog&billingInternalProductSeq=20369126,다나와
