date,category,subcategory,name,danawa_price,danawa_url,compuzone_price,compuzone_url,price_diff,cheaper
2026-03-23,RAM,DDR5 (16GB),마이크론 Crucial DDR5-5600 CL46 대원씨티에스 (16GB),305100,https://prod.danawa.com/info/?pcode=20369126&cate=112752,320000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1123155,14900,다나와
2026-03-23,RAM,DDR5 (16GB),Apacer DDR5-5600 CL46 (16GB),334990,https://prod.danawa.com/info/?pcode=99893666,335000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1293860,10,다나와
2026-03-23,RAM,DDR4 (16GB),삼성전자 DDR4-3200 (16GB),205900,https://prod.danawa.com/info/?pcode=11790199,262000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=681708,56100,다나와
2026-03-23,RAM,DDR4 (16GB),ESSENCORE KLEVV DDR4-3200 CL22 파인인포 (16GB),201280,https://prod.danawa.com/info/?pcode=11787091&cate=112752,201400,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=683834,120,다나와
2026-03-23,RAM,DDR5 튜닝램 (32GB),G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),744150,https://prod.danawa.com/info/?pcode=17931893&cate=112752,,,,
2026-03-23,RAM,DDR5 튜닝램 (32GB),ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB WHITE 패키지 서린 (32GB(16Gx2)),768390,https://prod.danawa.com/info/?pcode=32076077&cate=112752,,,,
2026-03-23,GPU,RTX 5090,MSI 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져,6098890,https://prod.danawa.com/info/?pcode=76550939&cate=112753,6094500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1214687,-4390,컴퓨존
2026-03-23,GPU,RTX 5090,PALIT 지포스 RTX 5090 GAMEROCK D7 32GB 이엠텍,6000030,https://prod.danawa.com/info/?pcode=75376490&cate=112753,5946000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1213365,-54030,컴퓨존
2026-03-23,GPU,RTX 5090,GIGABYTE AORUS 지포스 RTX 5090 MASTER ICE D7 32GB 제이씨현,6188030,https://prod.danawa.com/info/?pcode=75184277&cate=112753,6195500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1207824,7470,다나와
2026-03-23,GPU,RTX 5090,ASUS ROG Astral 지포스 RTX 5090 OC D7 32GB 대원씨티에스,7209790,https://prod.danawa.com/info/?pcode=75375449&cate=112753,7187000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1226178,-22790,컴퓨존
2026-03-23,GPU,RTX 5080,PALIT 지포스 RTX 5080 GAMINGPRO D7 16GB 이엠텍,2035880,https://prod.danawa.com/info/?pcode=75184250&cate=112753,2070240,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1207819,34360,다나와
2026-03-23,GPU,RTX 5080,MSI 지포스 RTX 5080 뱅가드 SOC D7 16GB 하이퍼프로져,2358000,https://prod.danawa.com/info/?pcode=75541700&cate=112753,2377500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219896,19500,다나와
2026-03-23,GPU,RTX 5080,ZOTAC GAMING 지포스 RTX 5080 AMP EXTREME INFINITY D7 16GB,2273280,https://prod.danawa.com/info/?pcode=74971838&cate=112753,2333000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1233931,59720,다나와
2026-03-23,GPU,RTX 5080,GIGABYTE 지포스 RTX 5080 GAMING OC D7 16GB 피씨디렉트,2097680,https://prod.danawa.com/info/?pcode=75074666&cate=112753,2111370,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1208203,13690,다나와
2026-03-23,GPU,RTX 5070 Ti,ZOTAC GAMING 지포스 RTX 5070 Ti SOLID OC D7 16GB,1541220,https://prod.danawa.com/info/?pcode=76464143&cate=112753,1610540,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1216309,69320,다나와
2026-03-23,GPU,RTX 5070 Ti,MSI 지포스 RTX 5070 Ti 게이밍 트리오 OC D7 16GB 트라이프로져4,1699000,https://prod.danawa.com/info/?pcode=90160715&cate=112753,1724000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1240179,25000,다나와
2026-03-23,GPU,RTX 5070 Ti,이엠텍 지포스 RTX 5070 Ti MIRACLE WHITE D7 16GB,1599430,https://prod.danawa.com/info/?pcode=77020520&cate=112753,1614940,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1218402,15510,다나와
2026-03-23,GPU,RTX 5070 Ti,ZOTAC GAMING 지포스 RTX 5070 Ti AMP Extreme Infinity D7 16GB,1747180,https://prod.danawa.com/info/?pcode=76464395&cate=112753,1786000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250310,38820,다나와
2026-03-23,GPU,RTX 5070,PALIT 지포스 RTX 5070 INFINITY 3 D7 12GB 이엠텍,948800,https://prod.danawa.com/info/?pcode=79402577&cate=112753,1045500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1230077,96700,다나와
2026-03-23,GPU,RTX 5070,MSI 지포스 RTX 5070 게이밍 트리오 OC D7 12GB 트라이프로져4,1116030,https://prod.danawa.com/info/?pcode=77379380&cate=112753,1092000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219124,-24030,컴퓨존
2026-03-23,GPU,RTX 5070,ZOTAC GAMING 지포스 RTX 5070 SOLID OC D7 12GB,1054890,https://prod.danawa.com/info/?pcode=77319413&cate=112753,1032500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219162,-22390,컴퓨존
2026-03-23,GPU,RTX 5070,MSI 지포스 RTX 5070 벤투스 2X OC D7 12GB,1037000,https://prod.danawa.com/info/?pcode=77379452&cate=112753,1039000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219561,2000,다나와
2026-03-23,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti DUAL D7 8GB 이엠텍,569750,https://prod.danawa.com/info/?pcode=89732453&cate=112753,642890,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1237808,73140,다나와
2026-03-23,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti INFINITY 3 D7 16GB 이엠텍,878660,https://prod.danawa.com/info/?pcode=81037490&cate=112753,887000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1233153,8340,다나와
2026-03-23,GPU,RTX 5060 Ti,ZOTAC GAMING 지포스 RTX 5060 Ti Twin Edge OC D7 16GB,888890,https://prod.danawa.com/info/?pcode=81062540&cate=112753,971000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1232874,82110,다나와
2026-03-23,GPU,RTX 5060 Ti,이엠텍 지포스 RTX 5060 Ti MIRACLE WHITE D7 16GB,912690,https://prod.danawa.com/info/?pcode=91189013&cate=112753,915000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1245567,2310,다나와
2026-03-23,GPU,RTX 5060,MSI 지포스 RTX 5060 벤투스 2X OC D7 8GB,568670,https://prod.danawa.com/info/?pcode=90956033&cate=112753,604500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1242692,35830,다나와
2026-03-23,GPU,RTX 5060,PALIT 지포스 RTX 5060 DUAL OC D7 8GB 이엠텍,507200,https://prod.danawa.com/info/?pcode=90887879&cate=112753,454000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1242780,-53200,컴퓨존
2026-03-23,GPU,RTX 5060,GAINWARD 지포스 RTX 5060 고스트 D7 8GB,562670,https://prod.danawa.com/info/?pcode=90892928&cate=112753,559340,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1243238,-3330,컴퓨존
2026-03-23,GPU,RTX 5060,ZOTAC GAMING 지포스 RTX 5060 Twin Edge OC D7 8GB,515200,https://prod.danawa.com/info/?pcode=91910279&cate=112753,584000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250311,68800,다나와
2026-03-23,GPU,RX 9070 XT,XFX 라데온 RX 9070 XT SWIFT D6 16GB,1094290,https://prod.danawa.com/info/?pcode=77378288&cate=112753,1093780,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1220434,-510,컴퓨존
2026-03-23,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT NITRO+ OC D6 16GB,1394890,https://prod.danawa.com/info/?pcode=77378093&cate=112753,1427070,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219208,32180,다나와
2026-03-23,GPU,RX 9070 XT,ASUS PRIME 라데온 RX 9070 XT OC D6 16GB 대원씨티에스,1187840,https://prod.danawa.com/info/?pcode=77461292&cate=112753,1179990,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1217151,-7850,컴퓨존
2026-03-23,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PURE OC D6 16GB,1335370,https://prod.danawa.com/info/?pcode=77381780&cate=112753,1339970,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219207,4600,다나와
2026-03-23,GPU,RX 9070 XT,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,1231580,https://prod.danawa.com/info/?pcode=77318285&cate=112753,1230200,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219304,-1380,컴퓨존
2026-03-23,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PULSE D6 16GB,1287290,https://prod.danawa.com/info/?pcode=77378039&cate=112753,1300740,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219206,13450,다나와
2026-03-23,GPU,RX 9060 XT,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 16GB 제이씨현,735380,https://prod.danawa.com/info/?pcode=91867763&cate=112753,763000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1248140,27620,다나와
2026-03-23,GPU,RX 9060 XT,XFX 라데온 RX 9060 XT SWIFT DUAL OC D6 16GB,699000,https://prod.danawa.com/info/?pcode=92892695&cate=112753,773500,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1259426,74500,다나와
2026-03-23,GPU,RX 9060 XT,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,645770,https://prod.danawa.com/info/?pcode=91909763&cate=112753,732000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1249266,86230,다나와
2026-03-23,SSD,최상급 1TB,삼성전자 9100 PRO M.2 NVMe (1TB),433320,https://prod.danawa.com/info/?pcode=78716702&cate=11335282,446600,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1221931,13280,다나와
2026-03-23,SSD,최상급 1TB,Western Digital WD BLACK SN8100 M.2 NVMe (1TB),471440,https://prod.danawa.com/info/?pcode=92186393,489000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250341,17560,다나와
2026-03-23,SSD,최상급 1TB,SK하이닉스 Platinum P51 M.2 NVMe (1TB),505490,https://prod.danawa.com/info/?pcode=72823220&cate=11335282,548000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1195856,42510,다나와
2026-03-23,SSD,최상급 1TB,키오시아 EXCERIA PRO G2 M.2 NVMe (1TB),437000,https://prod.danawa.com/info/?pcode=104228879,437000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1317601,0,동일
2026-03-23,SSD,상급 1TB,Western Digital WD BLACK SN850X M.2 NVMe (1TB),381170,https://prod.danawa.com/info/?pcode=17788487&cate=11335282,460000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=953185,78830,다나와
2026-03-23,SSD,상급 1TB,삼성전자 990 PRO M.2 NVMe (1TB),389910,https://prod.danawa.com/info/?pcode=18297002&cate=11335282,430000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=968477,40090,다나와
2026-03-23,SSD,상급 1TB,SK하이닉스 Platinum P41 M.2 NVMe (1TB),404950,https://prod.danawa.com/info/?pcode=17001050&cate=11335282,405000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=911358,50,다나와
2026-03-23,SSD,상급 1TB,키오시아 EXCERIA PLUS G4 M.2 NVMe (1TB),297980,https://prod.danawa.com/info/?pcode=74056493&cate=11335282,345000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1212671,47020,다나와
2026-03-23,SSD,중급 1TB,삼성전자 990 EVO Plus M.2 NVMe (1TB),309000,https://prod.danawa.com/info/?pcode=69869543&cate=11335282,339000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1182756,30000,다나와
2026-03-23,SSD,중급 1TB,SK하이닉스 Gold P31 M.2 NVMe (1TB),333460,https://prod.danawa.com/info/?pcode=13161338&cate=11335282,340000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=753914,6540,다나와
2026-03-23,SSD,중급 1TB,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 (1TB),403700,https://prod.danawa.com/info/?pcode=41264234&cate=112760,,,,
2026-03-23,SSD,하급 1TB,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (1TB),281590,https://prod.danawa.com/info/?pcode=67852961&cate=11335282,290700,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1178621,9110,다나와
2026-03-23,SSD,하급 1TB,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 (1TB),319390,https://prod.danawa.com/info/?pcode=29666111&cate=11335282,348000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1084930,28610,다나와
2026-03-23,SSD,하급 1TB,ESSENCORE KLEVV CRAS C910G M.2 NVMe (1TB),270850,https://prod.danawa.com/info/?pcode=98242505&cate=11335282,348000,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1285739,77150,다나와
