date,category,subcategory,name,danawa_price,danawa_url,compuzone_price,compuzone_url,price_diff,cheaper
2026-03-20,RAM,DDR5 (16GB),ESSENCORE KLEVV DDR5-5600 CL46 파인인포 (16GB),334280,https://prod.danawa.com/info/?pcode=18965774&cate=112752,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=977732,,
2026-03-20,RAM,DDR5 (16GB),SK하이닉스 DDR5-5600 (16GB),318690,https://prod.danawa.com/info/?pcode=18883523&cate=112752,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1004773,,
2026-03-20,RAM,DDR5 (16GB),마이크론 Crucial DDR5-5600 CL46 대원씨티에스 (16GB),296830,https://prod.danawa.com/info/?pcode=20369126&cate=112752,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1123155,,
2026-03-20,RAM,DDR5 (16GB),Apacer DDR5-5600 CL46 (16GB),335000,https://prod.danawa.com/info/?pcode=99893666,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1293860,,
2026-03-20,RAM,DDR4 (16GB),삼성전자 DDR4-3200 (16GB),198000,https://prod.danawa.com/info/?pcode=11790199,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=681708,,
2026-03-20,RAM,DDR4 (16GB),ESSENCORE KLEVV DDR4-3200 CL22 파인인포 (16GB),201520,https://prod.danawa.com/info/?pcode=11787091&cate=112752,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=683834,,
2026-03-20,RAM,DDR5 튜닝램 (32GB),G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),745900,https://prod.danawa.com/info/?pcode=17931893&cate=112752,,,,
2026-03-20,RAM,DDR5 튜닝램 (32GB),ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB WHITE 패키지 서린 (32GB(16Gx2)),770280,https://prod.danawa.com/info/?pcode=32076077&cate=112752,,,,
2026-03-20,GPU,RTX 5090,MSI 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져,6099000,https://prod.danawa.com/info/?pcode=76550939&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1214687,,
2026-03-20,GPU,RTX 5090,PALIT 지포스 RTX 5090 GAMEROCK D7 32GB 이엠텍,6000730,https://prod.danawa.com/info/?pcode=75376490&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1213365,,
2026-03-20,GPU,RTX 5090,GIGABYTE AORUS 지포스 RTX 5090 MASTER ICE D7 32GB 제이씨현,6189770,https://prod.danawa.com/info/?pcode=75184277&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1207824,,
2026-03-20,GPU,RTX 5090,ASUS ROG Astral 지포스 RTX 5090 OC D7 32GB 대원씨티에스,7209940,https://prod.danawa.com/info/?pcode=75375449&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1226178,,
2026-03-20,GPU,RTX 5080,PALIT 지포스 RTX 5080 GAMINGPRO D7 16GB 이엠텍,2072380,https://prod.danawa.com/info/?pcode=75184250&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1207819,,
2026-03-20,GPU,RTX 5080,MSI 지포스 RTX 5080 뱅가드 SOC D7 16GB 하이퍼프로져,2359000,https://prod.danawa.com/info/?pcode=75541700&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219896,,
2026-03-20,GPU,RTX 5080,ZOTAC GAMING 지포스 RTX 5080 AMP EXTREME INFINITY D7 16GB,2296980,https://prod.danawa.com/info/?pcode=74971838&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1233931,,
2026-03-20,GPU,RTX 5080,GIGABYTE 지포스 RTX 5080 GAMING OC D7 16GB 피씨디렉트,2116840,https://prod.danawa.com/info/?pcode=75074666&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1208203,,
2026-03-20,GPU,RTX 5070 Ti,ZOTAC GAMING 지포스 RTX 5070 Ti SOLID OC D7 16GB,1559990,https://prod.danawa.com/info/?pcode=76464143&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1216309,,
2026-03-20,GPU,RTX 5070 Ti,MSI 지포스 RTX 5070 Ti 게이밍 트리오 OC D7 16GB 트라이프로져4,1709000,https://prod.danawa.com/info/?pcode=90160715&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1240179,,
2026-03-20,GPU,RTX 5070 Ti,이엠텍 지포스 RTX 5070 Ti MIRACLE WHITE D7 16GB,1609360,https://prod.danawa.com/info/?pcode=77020520&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1218402,,
2026-03-20,GPU,RTX 5070 Ti,ZOTAC GAMING 지포스 RTX 5070 Ti AMP Extreme Infinity D7 16GB,1747350,https://prod.danawa.com/info/?pcode=76464395&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250310,,
2026-03-20,GPU,RTX 5070,PALIT 지포스 RTX 5070 INFINITY 3 D7 12GB 이엠텍,1023560,https://prod.danawa.com/info/?pcode=79402577&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1230077,,
2026-03-20,GPU,RTX 5070,MSI 지포스 RTX 5070 게이밍 트리오 OC D7 12GB 트라이프로져4,1109000,https://prod.danawa.com/info/?pcode=77379380&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219124,,
2026-03-20,GPU,RTX 5070,ZOTAC GAMING 지포스 RTX 5070 SOLID OC D7 12GB,1058810,https://prod.danawa.com/info/?pcode=77319413&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219162,,
2026-03-20,GPU,RTX 5070,MSI 지포스 RTX 5070 벤투스 2X OC D7 12GB,985000,https://prod.danawa.com/info/?pcode=77379452&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219561,,
2026-03-20,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti DUAL D7 8GB 이엠텍,632960,https://prod.danawa.com/info/?pcode=89732453&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1237808,,
2026-03-20,GPU,RTX 5060 Ti,PALIT 지포스 RTX 5060 Ti INFINITY 3 D7 16GB 이엠텍,879260,https://prod.danawa.com/info/?pcode=81037490&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1233153,,
2026-03-20,GPU,RTX 5060 Ti,ZOTAC GAMING 지포스 RTX 5060 Ti Twin Edge OC D7 16GB,898890,https://prod.danawa.com/info/?pcode=81062540&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1232874,,
2026-03-20,GPU,RTX 5060 Ti,이엠텍 지포스 RTX 5060 Ti MIRACLE WHITE D7 16GB,939690,https://prod.danawa.com/info/?pcode=91189013&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1245567,,
2026-03-20,GPU,RTX 5060,MSI 지포스 RTX 5060 벤투스 2X OC D7 8GB,578520,https://prod.danawa.com/info/?pcode=90956033&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1242692,,
2026-03-20,GPU,RTX 5060,PALIT 지포스 RTX 5060 DUAL OC D7 8GB 이엠텍,546380,https://prod.danawa.com/info/?pcode=90887879&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1242780,,
2026-03-20,GPU,RTX 5060,GAINWARD 지포스 RTX 5060 고스트 D7 8GB,563520,https://prod.danawa.com/info/?pcode=90892928&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1243238,,
2026-03-20,GPU,RTX 5060,ZOTAC GAMING 지포스 RTX 5060 Twin Edge OC D7 8GB,581050,https://prod.danawa.com/info/?pcode=91910279&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250311,,
2026-03-20,GPU,RX 9070 XT,XFX 라데온 RX 9070 XT SWIFT D6 16GB,1095780,https://prod.danawa.com/info/?pcode=77378288&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1220434,,
2026-03-20,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT NITRO+ OC D6 16GB,1422580,https://prod.danawa.com/info/?pcode=77378093&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219208,,
2026-03-20,GPU,RX 9070 XT,ASUS PRIME 라데온 RX 9070 XT OC D6 16GB 대원씨티에스,1179880,https://prod.danawa.com/info/?pcode=77461292&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1217151,,
2026-03-20,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PURE OC D6 16GB,1336570,https://prod.danawa.com/info/?pcode=77381780&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219207,,
2026-03-20,GPU,RX 9070 XT,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,1231590,https://prod.danawa.com/info/?pcode=77318285&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219304,,
2026-03-20,GPU,RX 9070 XT,SAPPHIRE 라데온 RX 9070 XT PULSE D6 16GB,1287380,https://prod.danawa.com/info/?pcode=77378039&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1219206,,
2026-03-20,GPU,RX 9060 XT,GIGABYTE 라데온 RX 9060 XT Gaming OC D6 16GB 제이씨현,787690,https://prod.danawa.com/info/?pcode=91867763&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1248140,,
2026-03-20,GPU,RX 9060 XT,XFX 라데온 RX 9060 XT SWIFT DUAL OC D6 16GB,699000,https://prod.danawa.com/info/?pcode=92892695&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1259426,,
2026-03-20,GPU,RX 9060 XT,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,659510,https://prod.danawa.com/info/?pcode=91909763&cate=112753,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1249266,,
2026-03-20,SSD,최상급 1TB,삼성전자 9100 PRO M.2 NVMe (1TB),433510,https://prod.danawa.com/info/?pcode=78716702&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1221931,,
2026-03-20,SSD,최상급 1TB,Western Digital WD BLACK SN8100 M.2 NVMe (1TB),489000,https://prod.danawa.com/info/?pcode=92186393,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1250341,,
2026-03-20,SSD,최상급 1TB,SK하이닉스 Platinum P51 M.2 NVMe (1TB),500000,https://prod.danawa.com/info/?pcode=72823220&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1195856,,
2026-03-20,SSD,최상급 1TB,키오시아 EXCERIA PRO G2 M.2 NVMe (1TB),436630,https://prod.danawa.com/info/?pcode=104228879,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1317601,,
2026-03-20,SSD,상급 1TB,Western Digital WD BLACK SN850X M.2 NVMe (1TB),381900,https://prod.danawa.com/info/?pcode=17788487&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=953185,,
2026-03-20,SSD,상급 1TB,삼성전자 990 PRO M.2 NVMe (1TB),390000,https://prod.danawa.com/info/?pcode=18297002&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=968477,,
2026-03-20,SSD,상급 1TB,SK하이닉스 Platinum P41 M.2 NVMe (1TB),403420,https://prod.danawa.com/info/?pcode=17001050&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=911358,,
2026-03-20,SSD,상급 1TB,키오시아 EXCERIA PLUS G4 M.2 NVMe (1TB),315000,https://prod.danawa.com/info/?pcode=74056493&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1212671,,
2026-03-20,SSD,중급 1TB,삼성전자 990 EVO Plus M.2 NVMe (1TB),317730,https://prod.danawa.com/info/?pcode=69869543&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1182756,,
2026-03-20,SSD,중급 1TB,SK하이닉스 Gold P31 M.2 NVMe (1TB),332980,https://prod.danawa.com/info/?pcode=13161338&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=753914,,
2026-03-20,SSD,중급 1TB,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 (1TB),403700,https://prod.danawa.com/info/?pcode=41264234&cate=112760,,,,
2026-03-20,SSD,하급 1TB,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (1TB),289980,https://prod.danawa.com/info/?pcode=67852961&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1178621,,
2026-03-20,SSD,하급 1TB,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 (1TB),349000,https://prod.danawa.com/info/?pcode=29666111&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1084930,,
2026-03-20,SSD,하급 1TB,ESSENCORE KLEVV CRAS C910G M.2 NVMe (1TB),271690,https://prod.danawa.com/info/?pcode=98242505&cate=11335282,,https://www.compuzone.co.kr/product/product_detail.htm?ProductNo=1285739,,
